id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
01e504aa85335c1834d2477c,Warning,Varning,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b5d24e2f630746364b8badd2,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
4aa797a7b5ab500cfc87a441,Logging,Loggning,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ab59d93c894d9086997333ac,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
4c92189e8fbac2361f3e4967,Cancel,Avbryt,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,3bc628e85e7bda4babe62084,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
52bd4512efe52e934e34621a,Active,Aktiv,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,a7e7e699580db655cf75701d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
5801c70a83865dce66e445b7,Extracting icon pack,Packar upp ikonpaketet,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,99983fdd2881479dcda1a031,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
5c041070e65c418c58a2a70c,Edit rules,Redigera regler,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b1022c6f1b4978743a17e001,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
5c5e109c04df50629b5b4307,Automatic updates,Automatiska uppdateringar,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0e2f43f871010d6e64c2c8b4,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
5d186d36ed93e3700c245edb,Removing allowed matches,Tar bort tillåtna träffar,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,64a5dcddd7cf685424326334,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
5f29d2fd329b16506d5fad99,File must be owned by root.,Filen måste ägas av root.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,a099146d37f95db7d3e54f8c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
63dea0259a9fc7d51e7246e9,Add custom filter list,Lägg till anpassad filterlista,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f2dec12ff0f9f88d600b1bbd,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
65d51fa287d0a9b17b56fd82,Enable protection to show statistics,Slå på skydd för att visa statistik,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,3dcd2083690a2f8bee7b77b6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
6842c5f1e212efb5784df599,Protection is active,Skydd är aktivt,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b2b119165318c1b7c5508e18,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
6a271d9b50e353594c8e3d45,Save,Spara,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1a0a6c234fa31581664a8baa,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
6ae0cea8f7bf3a28e5dd068a,Failed to build hosts file.,Kunde inte skapa Hosts-filen.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b36b851138ff71861782f9f2,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
6c849cb3cef0c9cfd82c59c0,Protection is inactive,Skydd är inaktivt,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,77647ae9e34b72c1e34c81ed,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
6f8e18a67a435274efec3cf9,Safety and wellbeing settings,Inställningar för säkerhet och välbefinnande,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,af83b2e6c078b3e0e68460ff,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
700276450ccdb5d7029b89fe,An Error Occurred,Ett fel inträffade,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ea3460ff2e60985ca61083e5,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
704b37b768696e1166a7902a,Close,Stäng,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,dfaf344c131a8b13e2e606bc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
70ad47e474a64c29c581c768,Use beta channel for updates,Använd betakanalen för uppdateringar,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1fe131c892abac33d10bc17b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
70b3c4cb1b82616860a4ae75,Add custom,Lägg till anpassad,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,433d35038e14e5bb9b0eaa9c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
7190a93d90ad30049a57dc71,Initial configuration,Första inställning,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,572005dac1566e5e596cd0d6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
73bc9cf4d68c9fd78a4907de,How to enable automatic updates?,Hur aktiverar jag automatiska uppdateringar?,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b49fe49fe593f286ba06cdf0,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
73f49304e4c1cab30982540a,Confirm,Bekräfta,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,850d3a06d528578024d39ec6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
7a3f3a1803cd4590d6dd85c9,Everything is being set up,Allt konfigureras,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,964252746f59313c440aed56,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
7e82efecb007ce3b8ec8c771,Building hosts file,Skapar Hosts-fil,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,511282d758bb4282f881aef4,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
7edae562bb53fc5da9565059,Database status,Databasstatus,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,67056972530fba0bbc393348,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
7f22f7dc3c4627cb5f50f1c7,Welcome to TBlock!,Välkommen till TBlock!,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,98fd3d1865d12d8ae99b7ac6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
8217579f524067aef6303858,Balanced,Balanserad,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1039637e68f23928d90e6002,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
85bdd28e7b2ae044d11b8cf0,Homepage,Hemsida,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4b52cf030ff3755bb7fcea5e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
87fc911d1f126553642df7a2,No filter list selected,Ingen filterlista vald,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7e735ef8678985d6aeb4a230,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
8995868111190be070c1c1cc,Domain,Domän,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,911bfcc455da2c1db81e4ee6,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
8aaeb19f56f3d92663b32cea,Block gambling websites,Blockera spelsajter,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,419d98f7ccb717af46f76256,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
8ba41806f42f59d92bb5ee3c,The database is already unlocked.,Databasen är redan upplåst.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7d5b4d46ae8fb0f60d2ab512,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
8c790c6ceacc85799fd828a7,ABP/AdGuard/uBO format,ABP/AdGuard/uBO-format,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f7147fe1581b0f8c37e37968,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
8fe196515d279d6f524b380c,Failed to unlock database.,Kunde inte låsa upp databasen.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,d4281c7c97a51a6f4bf71875,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
943613a7066bd3c7049b5f55,Back,Tillbaka,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6cf45cfe2c3b99c952feed00,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
9700bd4e8ef9aa89c1c7ac7e,locked,låst,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,da030f95b7a5e6d581385018,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
971a65c71eff9ef7a8f4519e,Syncing filter list repository index,Synkroniserar filterlistornas förrådsindex,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,e9338e61bf9bb7bdeae0dc91,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
9d0d3af68811a097155d5804,Update all,Uppdatera alla,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1676f3a03c559d6cbb826ed8,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
9d8d1bea067e3b0711caa192,Ads and trackers settings,Inställningar för annonser och spårare,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,94075073fc024f05c0ca2a29,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
a0b2dfecbdd749db86b8f64a,Delete,Ta bort,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,63325a819dc526aa584e168b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
a83831965fda307ea4fa41e5,Block illegal websites (piracy),Blockera olagliga webbplatser (piratkopiering),Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c6e68ff6ec08a5f4d790cfe4,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
a95aa58ef1e115f21b006082,Failed to change GUI settings.,Kunde inte ändra GUI-inställningarna.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,71e3e8cb1f497d3319ed18fc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
a95cd695f26b5f816b9ca051,Unlock database,Lås upp databasen,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1759e7edc9dd9eb06fee284a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
a9ab3cc7f51d880bd2f53dfa,Failed to apply allowing rules.,Kunde inte tillämpa tillåtelseregler.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f03df6ad5a2dab35b1af7554,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
adc00946f468eb88eb7fe969,Or select a local file:,Eller välj en lokal fil:,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,df30037d269b1379936efa7c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
b1cb54fa60731030358384df,Creating database,Skapar databas,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,97a24e01d3d04656dbb873c1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
b26b90a63278058cb9b668e0,Redirect,Omdirigera,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,21c38ad4c2c771e7ba31f6c4,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
